Janes House-C Bisessar,4733.43
Larkfield Hall Ltd,4718.35
St Davids Care In The Community,4682.86
Milbury Care Services Ltd,4676.79
Community Action Zone Trust,4649.00
Bright Futures Day Nursery,4627.52
Meadowside Building Development Ltd,4618.78
Fieldside Care Home,4613.16
Pringle Richards Sharatt Ltd,4595.90
EnviroVent Ltd,4579.00
St Elizabeth's Centre,4569.49
Unicorn House,4564.25
Asphaltic Limited,4533.36
Amanda Bellsham-Revell,4500.00
LKA Educational Consultancy,4500.00
Homeleigh,4488.61
Royal Masonic Benevolent Institution,4468.67
White Rose Care,4426.40
Network Housing Group,4396.00
St Mary's Nursing Home,4392.29
Sandilands Lodge,4357.14
Hereson House Ltd,4325.16
Keys 16 Plus ILS Ltd,4317.90
The Firs Residential Home Ltd,4313.31
Citibank NA,4311.55
A4e Ltd,4300.00
Alexander Family Nursing Home,4297.20
Avens Ltd,4278.64
Jewish Community Housing Association Ltd,4265.00
Cobbetts LLP,4264.25
Cameron Lodge Residential Care,4224.64
Allstar Business Solutions Ltd,4216.19
Hilldales Residential Care Homes,4207.15
Leigham Lodge Limited,4147.89
Beacon House Nursing Home,4119.28
Acorn Village,4073.98
Miss Noemi Byrd,4000.00
Willow Residential Letting,4000.00
Kindly Properties,3965.00
Oakfield Easton Maudit Ltd,3963.97
City Suburban Tree Surgeons,3960.00
Ability Housing Association,3949.76
RNID T/A Action On Hearing Loss,3942.84
The Dulwich Estate,3937.50
Freeways Trust Ltd,3926.16
Kenward Trust,3906.20
Scotts Project Trust,3880.16
Priory The Vines,3832.66
Kasper Ltd,3826.95
Graham House Residential Care Home,3826.45
Expert Witness,3793.87
Tia Ana's Nursery Ltd,3792.30
Veronique Kaboha,3782.72
Independent Lifestyle Options DCA Ltd,3764.28
Datatank Ltd,3748.50
Symbol Family Support Services,3712.00
Share Community Ltd,3699.20
QK & Associates Limited,3688.25
Terrance House,3655.73
London Letterbox Marketing,3611.63
Kwango Ltd,3585.00
Dunheved Lodge,3564.08
Action For Children,3560.57
Shaftesbury Young People,3560.00
NCER CIC,3534.30
Code 7 Ltd,3500.00
EMM LANE AND WESTBANK CARE HOME,3447.43
Barchester Healthcare Homes Ltd,3433.77
Care2Share Residential Family Centre,3393.75
Cyclescheme Ltd,3377.90
Cricklade House,3312.62
Tribal Education Limited,3308.00
Action For Children Services Ltd.,3278.57
The Clarkson Alliance,3267.25
DACS Care & Repair,3260.05
Scott House,3257.48
A.N.D Projects LLP,3214.00
Orchids Fostering for Children LLP,3199.84
Care Tech Foster Care Ltd,3199.16
Cherrycroft Care Home Limited,3198.27
Mission Care,3196.98
Lancedrum Ltd,3184.11
Soderholm & Associates,3159.50
Judith Wilson Consulting,3150.00
Milton Court Care Centre,3131.00
Sunbeam Fostering Agency Ltd,3125.59
The Fostering Foundation Ltd,3100.00
Sita UK Ltd,3051.46
Miss Kuljit Bhogal,3050.00
James Blewett Training and Consultancy Ltd,3000.00
Myatts Field Park Project Group,3000.00
Watmores Solicitors,3000.00
Saville Consulting UK Ltd,2967.43
Farnrise Construction Ltd,2966.11
Ashmill Residential Care Home Ltd,2963.78
Cycle Training UK Ltd,2955.00
Richard Rogers Conservation Ltd,2954.00
Vertal Ltd,2953.00
RCP Landscapes Ltd,2938.22
Meadbank Nursing Centre,2929.72
In Toto Theatre,2917.00
TTSP,2915.00
Claydon Heating Limited,2896.00
LCRN,2891.00
Lloyd Park Nursing Home,2887.78
Serenita Care Home,2878.57
Mr Jon Holbrook,2830.00
Blake House,2824.00
G Edwards & Associates Ltd,2820.00
Southern Electric Plc,2815.14
Mercer Ltd,2812.50
Royal Association for Deaf People,2805.00
Mr Armando Shehu,2780.00
Care of Three Ltd,2773.80
Miss Judith Pepper,2762.50
Ms Pauline Gordon,2750.00
Turners Cleaning & Support Services Ltd,2749.14
Wardell Associates,2700.00
London South Bank University,2690.00
Satisnet Ltd,2662.00
Ingleside Residential Home,2660.62
Cetra Housing Co-Operative Ltd,2608.12
The John Townsend Trust,2583.00
Prospect Housing & Support Services,2559.00
Radcliffe House,2558.17
Anchor Trust,2554.44
Croydon College,2550.00
Buttress Ltd,2532.00
T. V. Edwards LLP,2526.60
HLMAD Ltd,2500.00
New Way Educational Consultants Ltd,2500.00
Premier Care Ltd,2482.40
Charles Donkoh,2480.00
The Hornchurch Nursing Centre,2480.00
Sitexorbis Ltd,2470.00
West London Security Ltd,2470.00
Employee Ownership Association,2450.00
The Manor Nursing and Residential Care,2420.39
ANA Treatment Centres Ltd,2400.00
Jonny Allams,2400.00
Ms Desnet Silassie,2400.00
Pat Petch,2400.00
Cottisbraine House,2377.68
Liberty Services Limited,2352.00
Mornington Hall Nursing Home,2343.58
Kendall Cars,2335.00
Equinox Ltd,2333.64
Volunteer Reading Help,2333.00
Extrafriend Ltd,2286.47
Care and Residential Homes Ltd,2281.15
Acre Lifts Ltd,2278.13
Thebigword,2271.92
The Swallows,2258.80
Nightingale House,2254.15
Enmore Lodge Ltd,2210.92
Carewatch (Lewisham),2207.56
Democracy Technology Ltd,2200.00
Kids Company,2200.00
Abbeyfield Stangrove Lodge,2199.40
Landscape Supply Co,2188.84
Office Depot UK Ltd,2157.59
Wallington Removals,2150.00
Roseacre Care Ltd,2142.32
Crystal Rest Home,2123.94
Mcmillan Williams Solicitors,2112.30
Sweet & Maxwell Ltd,2095.00
Lambeth Accord,2094.35
Tamaris South East Ltd,2075.85
Grove House Residential Care Home,2057.52
Mr Dana Rasheed,2050.00
Angles Guest House,2020.00
Leys Park Care Centre,2019.87
National Westminster Bank Plc (Corporate Appointee-Res),2016.41
Hideaway,2000.00
Turner & Townsend Cost Management Ltd,2000.00
Reed Business Information,1985.00
Excelcare Ltd,1984.14
Ash-Shahada Housing Association Ltd,1983.54
Greenbushes Nursing Home,1957.25
Open Reality Ltd,1956.00
The London Care Project,1955.62
New Century Care,1953.00
Wynne Bier Consultancy Ltd,1945.00
Linbrook Services Ltd,1931.25
James Leckey Design Ltd,1925.00
Transport For London,1920.00
Community Trust Housing,1919.20
Barchester Healthcare Ltd,1910.05
Mark Insulations Ltd,1908.39
Crofton Design,1882.50
Complete Building Solutions,1870.33
Upper Halliford Nursing Home,1833.43
Broadlands Nursing Home,1829.63
